                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.74908,                0.37135,                0.82022,                0.87668,                0.71697,                0.79777,                0.50144,                 1.1623,                0.76119,                 0.8491,               0.002476,               0.002476,               0.002476
                    116,                0.74078,                0.36811,                0.81982,                0.87451,                  0.718,                0.79773,                0.50069,                 1.1625,                0.76026,                0.84906,                0.00241,                0.00241,                0.00241
                    117,                0.74697,                0.37013,                0.82094,                0.87119,                0.72113,                0.79777,                0.50087,                 1.1621,                0.75968,                 0.8491,               0.002344,               0.002344,               0.002344
                    118,                0.74225,                0.36854,                0.81915,                0.87305,                0.72097,                0.79808,                0.50179,                 1.1617,                 0.7605,                0.84905,               0.002278,               0.002278,               0.002278
                    119,                0.73971,                0.36552,                0.81931,                0.87118,                0.72205,                0.79823,                0.50166,                 1.1617,                0.76024,                0.84906,               0.002212,               0.002212,               0.002212
                    120,                0.73873,                0.36492,                0.81929,                0.87171,                0.72373,                 0.7985,                0.50188,                 1.1612,                0.76019,                0.84881,               0.002146,               0.002146,               0.002146
                    121,                0.73497,                0.36472,                0.81606,                0.86925,                0.72615,                 0.7988,                0.50221,                 1.1613,                0.75925,                0.84873,                0.00208,                0.00208,                0.00208
                    122,                0.73164,                0.35979,                0.81466,                0.86937,                0.72635,                0.79964,                 0.5028,                 1.1603,                0.75711,                0.84845,               0.002014,               0.002014,               0.002014
                    123,                0.72864,                0.35758,                 0.8176,                 0.8684,                0.72697,                0.79945,                0.50202,                 1.1603,                0.75915,                0.84836,               0.001948,               0.001948,               0.001948
                    124,                0.72872,                0.35731,                0.81725,                0.87181,                0.72686,                0.80004,                0.50256,                 1.1596,                0.75923,                0.84826,               0.001882,               0.001882,               0.001882
                    125,                0.72447,                0.35588,                0.81718,                0.86428,                0.72936,                    0.8,                 0.5032,                 1.1586,                0.75704,                 0.8479,               0.001816,               0.001816,               0.001816
                    126,                0.72241,                 0.3541,                0.81655,                0.87022,                0.72728,                0.80025,                0.50352,                 1.1595,                0.75847,                0.84781,                0.00175,                0.00175,                0.00175
                    127,                0.72875,                0.35716,                0.81516,                0.87009,                0.72752,                 0.8005,                0.50364,                 1.1589,                0.75791,                0.84768,               0.001684,               0.001684,               0.001684
                    128,                0.71768,                0.35316,                0.81807,                0.87562,                0.72212,                0.80053,                0.50413,                 1.1589,                 0.7569,                0.84768,               0.001618,               0.001618,               0.001618
                    129,                0.71786,                0.35127,                 0.8146,                0.87365,                0.72432,                0.80046,                0.50481,                 1.1591,                0.75705,                0.84751,               0.001552,               0.001552,               0.001552
                    130,                0.71739,                0.34834,                0.81617,                 0.8748,                0.72462,                0.80117,                0.50464,                 1.1587,                0.75667,                0.84739,               0.001486,               0.001486,               0.001486
                    131,                0.71141,                 0.3487,                0.81353,                0.87402,                0.72413,                0.80084,                0.50495,                 1.1585,                0.75703,                0.84747,                0.00142,                0.00142,                0.00142
                    132,                0.70907,                0.34694,                0.81488,                0.87519,                0.72466,                0.80102,                0.50566,                  1.158,                0.75629,                0.84735,               0.001354,               0.001354,               0.001354
                    133,                0.71448,                0.34643,                 0.8147,                 0.8753,                0.72451,                0.80089,                 0.5055,                 1.1576,                0.75588,                0.84711,               0.001288,               0.001288,               0.001288
                    134,                0.70621,                0.34131,                0.81323,                0.87999,                0.72235,                0.80101,                0.50555,                 1.1579,                0.75556,                0.84708,               0.001222,               0.001222,               0.001222
                    135,                0.71121,                 0.3457,                0.81368,                0.87675,                 0.7238,                0.80121,                0.50529,                 1.1582,                0.75642,                0.84703,               0.001156,               0.001156,               0.001156
                    136,                0.70384,                0.34198,                0.81285,                0.87689,                0.72348,                0.80108,                0.50573,                 1.1574,                0.75652,                  0.847,                0.00109,                0.00109,                0.00109
                    137,                0.70479,                0.34088,                0.81247,                0.88162,                0.71937,                0.80137,                0.50513,                  1.159,                 0.7565,                0.84697,               0.001024,               0.001024,               0.001024
                    138,                0.70442,                0.34106,                0.81041,                0.88175,                0.71836,                0.80158,                0.50595,                 1.1581,                0.75665,                0.84694,               0.000958,               0.000958,               0.000958
                    139,                0.70026,                0.33958,                0.81228,                0.88218,                0.71897,                0.80161,                 0.5061,                 1.1587,                0.75662,                0.84693,               0.000892,               0.000892,               0.000892
                    140,                0.69426,                0.33909,                0.81277,                0.87831,                0.72418,                0.80203,                0.50491,                 1.1586,                0.75789,                0.84685,               0.000826,               0.000826,               0.000826
                    141,                0.68899,                  0.326,                0.81016,                0.87853,                0.72393,                 0.8022,                 0.5054,                 1.1589,                0.75685,                0.84681,                0.00076,                0.00076,                0.00076
                    142,                0.67745,                0.32021,                0.80847,                0.87949,                0.72407,                0.80224,                0.50554,                 1.1584,                0.75706,                0.84666,               0.000694,               0.000694,               0.000694
                    143,                0.67234,                0.31681,                0.80944,                0.88091,                0.72307,                0.80252,                0.50492,                 1.1593,                0.75778,                0.84671,               0.000628,               0.000628,               0.000628
                    144,                0.66722,                0.31456,                0.80862,                0.88087,                 0.7233,                0.80258,                0.50555,                  1.158,                0.75775,                0.84648,               0.000562,               0.000562,               0.000562
                    145,                0.66697,                0.31457,                0.80609,                0.88536,                 0.7189,                 0.8029,                0.50572,                 1.1584,                 0.7575,                0.84649,               0.000496,               0.000496,               0.000496
                    146,                0.66219,                0.31152,                0.80607,                0.88018,                  0.724,                 0.8034,                0.50598,                 1.1574,                0.75869,                0.84649,                0.00043,                0.00043,                0.00043
                    147,                0.65714,                0.30897,                 0.8065,                0.88393,                0.71856,                0.80325,                0.50631,                 1.1576,                0.75871,                0.84646,               0.000364,               0.000364,               0.000364
                    148,                0.64927,                0.30613,                0.80219,                0.88267,                0.71905,                0.80322,                0.50599,                 1.1578,                0.75745,                0.84634,               0.000298,               0.000298,               0.000298
                    149,                0.64948,                0.30538,                0.80538,                0.88185,                0.72014,                0.80308,                0.50692,                 1.1572,                0.75759,                0.84618,               0.000232,               0.000232,               0.000232
                    150,                0.64866,                0.30346,                0.80556,                0.88071,                0.71993,                0.80317,                0.50689,                  1.157,                0.75803,                0.84613,               0.000166,               0.000166,               0.000166
