                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.94618,                 1.0069,                0.82599,                0.63413,                0.61067,                0.65008,                0.48202,                0.81067,                0.88034,                0.81774,               0.006865,               0.006865,               0.006865
                     97,                0.94153,                 1.0187,                0.82976,                0.64615,                0.60443,                0.65204,                0.48286,                0.80961,                0.87432,                0.81789,               0.006832,               0.006832,               0.006832
                     98,                0.92741,                 1.0175,                0.82875,                0.65834,                0.60601,                0.65294,                0.48368,                0.80878,                0.87268,                0.81771,               0.006799,               0.006799,               0.006799
                     99,                 0.9258,                0.99208,                0.82118,                0.64875,                0.61038,                0.65425,                0.48573,                0.80881,                0.86621,                0.81754,               0.006766,               0.006766,               0.006766
                    100,                 0.9235,                0.98808,                0.83001,                0.64584,                0.61068,                0.65786,                0.48954,                0.80856,                0.86136,                0.81764,               0.006733,               0.006733,               0.006733
                    101,                0.93619,                 0.9936,                0.82614,                0.65674,                0.60681,                0.65954,                0.49072,                0.81033,                0.85817,                0.81787,                 0.0067,                 0.0067,                 0.0067
                    102,                0.92799,                0.98987,                0.82455,                0.67704,                0.59569,                0.66147,                0.49289,                0.80959,                0.85877,                0.81818,               0.006667,               0.006667,               0.006667
                    103,                0.91962,                0.99563,                0.82451,                0.66799,                0.60253,                 0.6639,                0.49383,                0.80745,                0.85701,                 0.8178,               0.006634,               0.006634,               0.006634
                    104,                0.92073,                 0.9771,                0.82875,                 0.6788,                0.59885,                 0.6665,                0.49565,                0.80675,                0.85529,                0.81741,               0.006601,               0.006601,               0.006601
                    105,                0.93166,                0.99382,                0.82722,                0.65311,                0.61606,                0.66759,                0.49685,                0.80587,                0.85422,                0.81708,               0.006568,               0.006568,               0.006568
                    106,                 0.9247,                0.96961,                0.82431,                0.64442,                0.62539,                0.66934,                0.49774,                0.80582,                0.85105,                0.81695,               0.006535,               0.006535,               0.006535
                    107,                0.91201,                0.97621,                0.82469,                0.65411,                0.62111,                0.67107,                0.49865,                0.80554,                0.85039,                0.81674,               0.006502,               0.006502,               0.006502
                    108,                0.90772,                0.97293,                0.82264,                0.66579,                0.61594,                0.67276,                0.50137,                0.80411,                0.84629,                 0.8167,               0.006469,               0.006469,               0.006469
                    109,                0.91413,                0.96209,                0.82705,                0.67793,                0.60949,                0.67397,                0.50196,                0.80266,                0.84296,                 0.8166,               0.006436,               0.006436,               0.006436
                    110,                0.92119,                0.97041,                 0.8245,                0.66777,                0.61562,                 0.6757,                0.50444,                 0.8018,                0.84047,                0.81659,               0.006403,               0.006403,               0.006403
                    111,                0.93484,                 0.9608,                0.82465,                0.65416,                0.62234,                0.67517,                0.50472,                0.80095,                0.83945,                0.81676,                0.00637,                0.00637,                0.00637
                    112,                0.91601,                0.95471,                0.82598,                0.65894,                0.62483,                0.67507,                0.50359,                0.80151,                0.83893,                0.81678,               0.006337,               0.006337,               0.006337
                    113,                0.91481,                0.94232,                0.82643,                0.66522,                 0.6234,                0.67639,                0.50535,                0.80147,                0.83643,                0.81672,               0.006304,               0.006304,               0.006304
                    114,                0.90506,                 0.9506,                0.82329,                 0.6834,                0.61194,                0.67849,                0.50683,                0.80047,                0.83351,                0.81631,               0.006271,               0.006271,               0.006271
                    115,                0.91984,                0.95015,                0.82366,                0.67925,                0.61514,                0.67747,                0.50601,                0.79996,                0.83278,                0.81629,               0.006238,               0.006238,               0.006238
                    116,                0.91443,                0.93952,                0.82343,                0.68449,                0.61808,                0.67881,                0.50802,                0.79904,                0.82964,                0.81621,               0.006205,               0.006205,               0.006205
                    117,                0.91005,                0.94065,                0.82184,                0.68137,                0.62114,                 0.6804,                0.50899,                0.79952,                 0.8291,                0.81616,               0.006172,               0.006172,               0.006172
                    118,                0.91695,                0.93699,                0.82413,                0.68147,                0.62377,                0.68092,                0.50975,                0.79838,                0.82689,                0.81611,               0.006139,               0.006139,               0.006139
                    119,                0.91384,                0.92887,                0.82398,                 0.6934,                0.61879,                0.68227,                0.51114,                0.79803,                0.82474,                0.81608,               0.006106,               0.006106,               0.006106
                    120,                0.90248,                0.91752,                0.82553,                0.70232,                0.61365,                0.68293,                0.51149,                0.79791,                0.82442,                0.81606,               0.006073,               0.006073,               0.006073
                    121,                0.90575,                0.92784,                0.82242,                0.70543,                0.61029,                0.68306,                0.51172,                0.79742,                0.82375,                0.81594,                0.00604,                0.00604,                0.00604
                    122,                 0.9054,                0.91694,                0.82428,                0.70008,                0.61186,                0.68298,                0.51152,                0.79662,                0.82276,                0.81585,               0.006007,               0.006007,               0.006007
                    123,                0.89966,                0.92235,                0.82297,                0.71721,                0.60442,                0.68406,                 0.5119,                0.79612,                0.82066,                 0.8156,               0.005974,               0.005974,               0.005974
                    124,                0.91623,                0.93272,                0.82289,                0.71338,                0.60527,                0.68569,                0.51369,                0.79496,                0.81988,                 0.8155,               0.005941,               0.005941,               0.005941
                    125,                0.89448,                0.92322,                0.82215,                0.71763,                0.60594,                0.68656,                0.51367,                0.79485,                0.81869,                 0.8155,               0.005908,               0.005908,               0.005908
                    126,                0.90448,                0.91159,                 0.8254,                0.70854,                0.61131,                0.68784,                0.51548,                0.79349,                0.81787,                0.81546,               0.005875,               0.005875,               0.005875
                    127,                0.89946,                0.91631,                0.82444,                0.70188,                0.61617,                0.68838,                 0.5155,                0.79358,                0.81558,                0.81543,               0.005842,               0.005842,               0.005842
                    128,                0.90599,                0.90784,                0.82296,                0.69697,                0.61791,                0.68873,                0.51603,                0.79276,                 0.8137,                0.81536,               0.005809,               0.005809,               0.005809
                    129,                0.89891,                0.90968,                0.82398,                0.69797,                0.62082,                0.68926,                0.51618,                0.79207,                0.81149,                 0.8152,               0.005776,               0.005776,               0.005776
                    130,                0.90469,                0.89719,                0.82295,                 0.7006,                0.61885,                0.69015,                0.51729,                0.79198,                0.81042,                 0.8151,               0.005743,               0.005743,               0.005743
                    131,                0.90181,                0.90401,                0.82102,                0.71606,                0.61638,                 0.6916,                0.51788,                0.79223,                0.80866,                0.81518,                0.00571,                0.00571,                0.00571
                    132,                0.89454,                0.88887,                0.81991,                0.71391,                0.61429,                0.69215,                0.51834,                0.79213,                0.80778,                0.81517,               0.005677,               0.005677,               0.005677
                    133,                0.90229,                0.89449,                0.82597,                0.71588,                0.61362,                0.69289,                0.51932,                0.79233,                0.80632,                0.81512,               0.005644,               0.005644,               0.005644
                    134,                0.89055,                0.88124,                0.81946,                0.71922,                0.61389,                0.69446,                0.52044,                0.79183,                 0.8044,                0.81504,               0.005611,               0.005611,               0.005611
                    135,                0.89598,                0.88981,                0.82258,                0.71625,                 0.6161,                0.69505,                0.52153,                0.79165,                0.80255,                 0.8151,               0.005578,               0.005578,               0.005578
                    136,                0.90472,                0.88132,                0.82034,                0.71956,                0.61025,                0.69446,                0.52156,                0.79153,                0.80131,                0.81501,               0.005545,               0.005545,               0.005545
                    137,                0.89448,                0.87959,                0.82326,                0.72441,                 0.6098,                0.69582,                0.52254,                0.79083,                0.80042,                0.81486,               0.005512,               0.005512,               0.005512
                    138,                0.89243,                0.89134,                0.82169,                0.70301,                0.61999,                0.69582,                0.52212,                 0.7911,                0.79945,                0.81481,               0.005479,               0.005479,               0.005479
                    139,                0.88544,                  0.871,                 0.8271,                0.71679,                0.61339,                0.69642,                0.52202,                0.79124,                0.79823,                0.81479,               0.005446,               0.005446,               0.005446
                    140,                0.88573,                0.86444,                0.82273,                0.70765,                0.61501,                0.69703,                0.52273,                 0.7904,                0.79648,                0.81477,               0.005413,               0.005413,               0.005413
                    141,                0.89037,                  0.874,                0.82367,                0.70405,                0.61922,                0.69776,                0.52357,                0.79034,                0.79587,                 0.8147,                0.00538,                0.00538,                0.00538
                    142,                0.87834,                0.85865,                0.81712,                0.71006,                0.61503,                 0.6986,                0.52408,                0.78984,                0.79525,                0.81469,               0.005347,               0.005347,               0.005347
                    143,                0.89005,                0.85787,                0.82244,                0.71235,                0.61758,                0.69922,                0.52442,                0.78936,                0.79417,                0.81468,               0.005314,               0.005314,               0.005314
                    144,                 0.8877,                0.86739,                0.82449,                0.69513,                0.62774,                0.69963,                0.52542,                0.78875,                0.79418,                0.81467,               0.005281,               0.005281,               0.005281
                    145,                 0.8912,                0.85552,                0.82016,                0.69403,                0.63161,                0.70078,                0.52616,                0.78855,                0.79279,                0.81476,               0.005248,               0.005248,               0.005248
                    146,                 0.8876,                 0.8548,                0.81827,                0.68977,                0.63449,                 0.7013,                0.52602,                 0.7886,                0.79183,                0.81468,               0.005215,               0.005215,               0.005215
                    147,                0.87816,                0.83826,                0.82066,                0.69838,                0.63102,                0.70169,                0.52613,                0.78863,                0.79083,                0.81471,               0.005182,               0.005182,               0.005182
                    148,                0.88477,                0.84859,                0.81948,                0.70409,                0.62826,                0.70273,                0.52703,                0.78806,                0.78989,                0.81456,               0.005149,               0.005149,               0.005149
                    149,                0.87715,                0.85141,                0.81996,                0.68863,                0.64228,                0.70324,                0.52764,                0.78813,                0.78912,                0.81455,               0.005116,               0.005116,               0.005116
                    150,                0.87346,                 0.8375,                0.81912,                0.69153,                0.63929,                0.70334,                0.52809,                0.78782,                0.78812,                0.81456,               0.005083,               0.005083,               0.005083
                    151,                0.87723,                0.84386,                0.81874,                0.68225,                 0.6472,                0.70398,                 0.5288,                0.78764,                0.78762,                0.81454,                0.00505,                0.00505,                0.00505
                    152,                0.89441,                0.84293,                0.82147,                0.68816,                0.64052,                0.70454,                0.52876,                0.78744,                0.78695,                0.81452,               0.005017,               0.005017,               0.005017
                    153,                0.88175,                0.82569,                0.82089,                0.68416,                0.64652,                0.70582,                0.52964,                  0.787,                0.78732,                0.81445,               0.004984,               0.004984,               0.004984
                    154,                 0.8839,                0.83727,                0.82396,                0.68379,                0.64476,                0.70664,                0.53045,                0.78656,                0.78641,                0.81441,               0.004951,               0.004951,               0.004951
                    155,                0.87356,                0.83378,                0.81884,                0.68807,                0.63942,                0.70687,                0.53042,                0.78686,                0.78597,                0.81436,               0.004918,               0.004918,               0.004918
                    156,                0.88678,                0.82866,                0.82184,                0.68338,                0.64791,                0.70682,                0.53012,                0.78692,                0.78619,                0.81432,               0.004885,               0.004885,               0.004885
                    157,                0.87364,                0.79745,                0.81749,                0.68162,                0.65052,                0.70732,                0.53083,                0.78673,                0.78532,                0.81429,               0.004852,               0.004852,               0.004852
                    158,                0.87484,                0.81577,                 0.8219,                0.68168,                0.65225,                0.70787,                0.53151,                 0.7863,                0.78446,                0.81428,               0.004819,               0.004819,               0.004819
