                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.95432,                 1.0948,                0.83115,                0.59213,                0.58181,                0.61532,                0.45226,                0.82518,                0.94974,                0.82087,               0.007327,               0.007327,               0.007327
                     83,                0.95694,                 1.0969,                0.83069,                0.61578,                0.57407,                0.61709,                0.45366,                0.82141,                0.94601,                0.82072,               0.007294,               0.007294,               0.007294
                     84,                0.94273,                 1.0673,                0.82878,                0.60289,                0.58737,                0.61729,                0.45545,                0.81914,                0.94222,                0.82026,               0.007261,               0.007261,               0.007261
                     85,                0.94937,                 1.0861,                0.82894,                0.60867,                0.59545,                0.62115,                0.45654,                0.81902,                0.93206,                0.82032,               0.007228,               0.007228,               0.007228
                     86,                0.94539,                  1.065,                0.82802,                0.59857,                  0.586,                0.61979,                 0.4568,                0.81498,                0.93296,                0.81936,               0.007195,               0.007195,               0.007195
                     87,                0.93594,                 1.0429,                0.82779,                0.63316,                0.57889,                0.62126,                0.45888,                0.81215,                0.92925,                0.81877,               0.007162,               0.007162,               0.007162
                     88,                0.94773,                 1.0506,                  0.831,                0.61745,                  0.592,                0.62177,                0.46024,                 0.8113,                0.92286,                0.81833,               0.007129,               0.007129,               0.007129
                     89,                0.95108,                 1.0531,                0.82692,                 0.6327,                0.58757,                0.62648,                0.46388,                0.81221,                0.91771,                0.81861,               0.007096,               0.007096,               0.007096
                     90,                0.92849,                 1.0332,                0.82495,                0.60775,                0.59975,                0.62399,                0.46265,                0.81119,                0.91996,                0.81836,               0.007063,               0.007063,               0.007063
                     91,                0.95434,                 1.0653,                0.82702,                0.60328,                0.60775,                0.62851,                0.46729,                0.80981,                0.91773,                0.81863,                0.00703,                0.00703,                0.00703
                     92,                0.94417,                  1.036,                0.82725,                0.61473,                0.60452,                0.62932,                0.46595,                0.81276,                0.91473,                0.81888,               0.006997,               0.006997,               0.006997
                     93,                0.93409,                 1.0304,                0.82992,                0.61686,                0.59914,                 0.6322,                 0.4703,                0.81014,                0.90786,                0.81841,               0.006964,               0.006964,               0.006964
                     94,                0.94995,                 1.0393,                0.83165,                0.61576,                0.60045,                0.63267,                0.47019,                0.80842,                0.90582,                0.81831,               0.006931,               0.006931,               0.006931
                     95,                0.93182,                 1.0176,                0.82458,                 0.6216,                0.60513,                0.63453,                0.47145,                0.80855,                0.90435,                0.81834,               0.006898,               0.006898,               0.006898
                     96,                0.94547,                 1.0241,                 0.8255,                0.61661,                0.61238,                 0.6376,                0.47351,                0.80787,                0.90349,                0.81821,               0.006865,               0.006865,               0.006865
                     97,                0.94922,                  1.038,                0.83069,                0.62252,                0.61389,                0.64161,                0.47675,                0.80656,                0.90029,                0.81801,               0.006832,               0.006832,               0.006832
                     98,                0.92872,                 1.0195,                0.82811,                0.65676,                0.59573,                0.64362,                0.47769,                0.80665,                 0.8967,                0.81808,               0.006799,               0.006799,               0.006799
                     99,                 0.9263,                0.99636,                0.82063,                0.66225,                0.58251,                0.64484,                0.47989,                0.80511,                0.89498,                0.81802,               0.006766,               0.006766,               0.006766
                    100,                0.92247,                0.98795,                0.82957,                0.65744,                0.58883,                0.64668,                0.48144,                0.80486,                0.89167,                0.81799,               0.006733,               0.006733,               0.006733
                    101,                0.93658,                 1.0113,                0.82667,                0.64362,                0.59271,                0.64851,                0.48221,                0.80303,                0.88816,                0.81789,                 0.0067,                 0.0067,                 0.0067
                    102,                0.92829,                0.99788,                0.82471,                0.62088,                0.60986,                0.64981,                0.48315,                0.80329,                0.88695,                0.81787,               0.006667,               0.006667,               0.006667
                    103,                0.92545,                0.99514,                0.82585,                0.61985,                0.61591,                0.65087,                0.48337,                0.80354,                0.88176,                0.81783,               0.006634,               0.006634,               0.006634
                    104,                0.91968,                0.98382,                0.82808,                0.67065,                0.58292,                0.65169,                0.48275,                0.80426,                0.87846,                0.81773,               0.006601,               0.006601,               0.006601
                    105,                0.93129,                0.99055,                0.82657,                0.67611,                 0.5848,                0.65387,                0.48535,                0.80407,                0.87816,                0.81792,               0.006568,               0.006568,               0.006568
                    106,                0.92773,                0.97187,                 0.8241,                0.67779,                 0.5914,                0.65472,                 0.4863,                0.80551,                0.87692,                0.81784,               0.006535,               0.006535,               0.006535
                    107,                0.91618,                0.98552,                0.82657,                0.65239,                0.60761,                0.65752,                0.48787,                0.80488,                0.87341,                0.81768,               0.006502,               0.006502,               0.006502
                    108,                0.90575,                 0.9613,                0.82283,                0.65709,                0.60219,                0.65788,                0.48899,                0.80341,                0.86815,                0.81756,               0.006469,               0.006469,               0.006469
                    109,                0.91936,                0.97336,                0.82765,                 0.6529,                0.61494,                0.65962,                0.49157,                0.80298,                0.86575,                0.81742,               0.006436,               0.006436,               0.006436
                    110,                0.92083,                 0.9681,                0.82417,                0.65502,                0.61793,                0.66351,                0.49382,                0.80263,                 0.8633,                 0.8174,               0.006403,               0.006403,               0.006403
                    111,                0.93587,                0.96936,                0.82472,                0.65456,                0.62097,                0.66428,                0.49467,                0.80189,                0.85942,                0.81745,                0.00637,                0.00637,                0.00637
                    112,                0.91472,                0.95602,                0.82557,                0.65454,                0.62165,                0.66555,                0.49561,                0.80112,                  0.859,                0.81731,               0.006337,               0.006337,               0.006337
                    113,                0.91704,                0.95057,                0.82633,                  0.651,                0.62375,                0.66705,                 0.4971,                0.80104,                0.85933,                0.81707,               0.006304,               0.006304,               0.006304
                    114,                0.90247,                0.94946,                 0.8232,                0.65355,                0.62379,                0.66708,                0.49722,                0.79998,                 0.8575,                0.81698,               0.006271,               0.006271,               0.006271
                    115,                0.92283,                0.95277,                0.82324,                0.64726,                0.62949,                0.66788,                0.49834,                0.79939,                0.85631,                0.81692,               0.006238,               0.006238,               0.006238
